KoordID;Kanton;Year;Crop;Crop_Category;Label;Altitude;Area_ha;Yield_dt_ha;Use;Source
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.06;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.74;NA;NA;Admin
ID26;LU;2014;Triticale;Cereals;NA;650;0.77;NA;NA;Admin
ID26;LU;2014;Int_meadow;Int_grassland;NA;650;1.48;NA;NA;Admin
ID26;LU;2014;Temp_meadow;Int_grassland;NA;650;0.69;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.03;NA;NA;Admin
ID26;LU;2014;Triticale;Cereals;NA;650;0.68;NA;NA;Admin
ID26;LU;2014;Silage_maize;Silage_maize;NA;650;0.2;NA;NA;Admin
ID26;LU;2014;Temp_meadow;Int_grassland;NA;650;1.18;NA;NA;Admin
ID26;LU;2014;Temp_meadow;Int_grassland;NA;650;1.58;NA;NA;Admin
ID26;LU;2014;Int_meadow;Int_grassland;NA;650;0.83;NA;NA;Admin
ID26;LU;2014;Wheat;Cereals;NA;650;1.15;NA;NA;Admin
ID26;LU;2014;Int_pasture;Int_grassland;NA;650;1.2;NA;NA;Admin
ID26;LU;2014;Temp_meadow;Int_grassland;NA;650;1.87;NA;NA;Admin
ID26;LU;2014;Spelt;Cereals;NA;650;0.46;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.3;NA;NA;Admin
ID26;LU;2014;Rapeseed;Oilseed_crops;NA;650;4.5;NA;NA;Admin
ID26;LU;2014;Int_meadow;Int_grassland;NA;650;0.3;NA;NA;Admin
ID26;LU;2014;Arable_wildflower_BPA;Non_edible;NA;650;0.02;NA;NA;Admin
ID26;LU;2014;Silage_maize;Silage_maize;NA;650;0.85;NA;NA;Admin
ID26;LU;2014;Barley;Cereals;NA;650;1;NA;NA;Admin
ID26;LU;2014;Barley;Cereals;NA;650;1.88;NA;NA;Admin
ID26;LU;2014;Barley;Cereals;NA;650;2.8;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.05;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.04;NA;NA;Admin
ID26;LU;2014;Int_pasture;Int_grassland;NA;650;1.12;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.06;NA;NA;Admin
ID26;LU;2014;Ext_meadow;Ext_grassland;NA;650;0.01;NA;NA;Admin
ID26;LU;2014;Silage_maize;Silage_maize;NA;650;0.6;NA;NA;Admin
ID26;LU;2014;Int_meadow;Int_grassland;NA;650;0.13;NA;NA;Admin
ID26;LU;2014;Int_pasture;Int_grassland;NA;650;0.82;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.319805878;NA;NA;Admin
ID27;AG;2016;Arable_wildflower_BPA;Non_edible;NA;430;0.235424511;NA;NA;Admin
ID27;AG;2016;Arable_wildflower_BPA;Non_edible;NA;430;0.328150639;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.122602273;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;1.945580463;NA;NA;Admin
ID27;AG;2016;Potato;Potato;NA;430;0.427007575;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;0.792280525;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.542942162;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.601172575;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;1.07022985;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.450974452;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.569516895;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.080289618;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.509227913;NA;NA;Admin
ID27;AG;2016;Wheat;Cereals;NA;430;1.105902596;NA;NA;Admin
ID27;AG;2016;Wheat;Cereals;NA;430;1.634088597;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.410436633;NA;NA;Admin
ID27;AG;2016;Oat;Cereals;NA;430;0.494082198;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.355661142;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.688808752;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.660565241;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;2.505174496;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.284219566;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.468417768;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.099335828;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;3.500598779;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.426449895;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.073426882;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.142325117;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;1.254378246;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.884505495;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;0.650642128;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.328160704;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.534272163;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.708788315;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.53231661;NA;NA;Admin
ID27;AG;2016;Vegetables;Vegetables;NA;430;1.324163166;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.618581842;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.447611299;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;0.708372026;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.437127577;NA;NA;Admin
ID27;AG;2016;Wheat;Cereals;NA;430;0.961239109;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;1.035484239;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.06460872;NA;NA;Admin
ID27;AG;2016;Rapeseed;Oilseed_crops;NA;430;1.169198622;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.875166175;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;1.016876023;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;3.22194019;NA;NA;Admin
ID27;AG;2016;Vegetables;Vegetables;NA;430;0.903856895;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.085766787;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;1.600381285;NA;NA;Admin
ID27;AG;2016;Vegetables;Vegetables;NA;430;0.632386266;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;0.959890576;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.776909275;NA;NA;Admin
ID27;AG;2016;Vegetables;Vegetables;NA;430;0.765824859;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.056383252;NA;NA;Admin
ID27;AG;2016;Wheat;Cereals;NA;430;1.754095036;NA;NA;Admin
ID27;AG;2016;Rapeseed;Oilseed_crops;NA;430;0.977189618;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;1.671490394;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.316032183;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.269387866;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.057119163;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.055784767;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.061876681;NA;NA;Admin
ID27;AG;2016;Potato;Potato;NA;430;0.441156742;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.680660737;NA;NA;Admin
ID27;AG;2016;Arable_wildflower_BPA;Non_edible;NA;430;0.125260302;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.202484627;NA;NA;Admin
ID27;AG;2016;Soja;Oilseed_crops;NA;430;1.230918334;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;1.055333701;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.092184984;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;1.19611044;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.40494766;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;1.37246719;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;1.024435047;NA;NA;Admin
ID27;AG;2016;Triticale;Cereals;NA;430;0.629593935;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.423898673;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;1.045971355;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;0.380653555;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.493921955;NA;NA;Admin
ID27;AG;2016;Vegetables;Vegetables;NA;430;0.430760452;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.570011061;NA;NA;Admin
ID27;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.29661386;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.51435878;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.505117644;NA;NA;Admin
ID27;AG;2016;Triticale;Cereals;NA;430;0.544896942;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.883850113;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.175150398;NA;NA;Admin
ID27;AG;2016;Temp_meadow;Int_grassland;NA;430;0.308691681;NA;NA;Admin
ID27;AG;2016;Int_meadow;Int_grassland;NA;430;0.455310002;NA;NA;Admin
ID27;AG;2016;Potato;Potato;NA;430;0.767046023;NA;NA;Admin
ID27;AG;2016;Barley;Cereals;NA;430;0.434205262;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;1.295926278;NA;NA;Admin
ID27;AG;2016;Silage_maize;Silage_maize;NA;430;1.273521232;NA;NA;Admin
ID27;AG;2016;Int_pasture;Int_grassland;NA;430;0.268803293;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;2.08;NA;NA;Admin
ID28;LU;2014;Wheat;Cereals;NA;470;0.63;NA;NA;Admin
ID28;LU;2014;Wheat;Cereals;NA;470;1.02;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;1.5;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;2.91;NA;NA;Admin
ID28;LU;2014;Non_prod_BPA;Non_edible;NA;470;0.05;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.08;NA;NA;Admin
ID28;LU;2014;Tobacco;Non_edible;NA;470;0.7;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;3.2;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.54;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.33;NA;NA;Admin
ID28;LU;2014;Int_pasture;Int_grassland;NA;470;1.78;NA;NA;Admin
ID28;LU;2014;Grain_maize;Grain_maize;NA;470;1.48;NA;NA;Admin
ID28;LU;2014;Sugar_beet;Sugar_beet;NA;470;0.61;NA;NA;Admin
ID28;LU;2014;Arable_undef;Cereals;NA;470;1.2;NA;NA;Admin
ID28;LU;2014;Int_pasture;Int_grassland;NA;470;3.9;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.34;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.05;NA;NA;Admin
ID28;LU;2014;Barley;Cereals;NA;470;1;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;0.67;NA;NA;Admin
ID28;LU;2014;Oat;Cereals;NA;470;0.68;NA;NA;Admin
ID28;LU;2014;Barley;Cereals;NA;470;2;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;0.31;NA;NA;Admin
ID28;LU;2014;Sugar_beet;Sugar_beet;NA;470;1.25;NA;NA;Admin
ID28;LU;2014;Sugar_beet;Sugar_beet;NA;470;3.2;NA;NA;Admin
ID28;LU;2014;Arable_undef;Cereals;NA;470;0.4;NA;NA;Admin
ID28;LU;2014;Sugar_beet;Sugar_beet;NA;470;1.72;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.5;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;1.77;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;9.11;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;1.25;NA;NA;Admin
ID28;LU;2014;Spelt;Cereals;NA;470;1.48;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;1.61;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;3.15;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;2.93;NA;NA;Admin
ID28;LU;2014;Triticale;Cereals;NA;470;0.22;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;1.05;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;0.2;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.12;NA;NA;Admin
ID28;LU;2014;Wheat;Cereals;NA;470;1;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.07;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;0.85;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;0.15;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;3.7;NA;NA;Admin
ID28;LU;2014;Wheat;Cereals;NA;470;1.02;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.04;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;0.4;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.69;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;2.8;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.19;NA;NA;Admin
ID28;LU;2014;Triticale;Cereals;NA;470;1;NA;NA;Admin
ID28;LU;2014;Barley;Cereals;NA;470;1.37;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.5;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;1.74;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.7;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.75;NA;NA;Admin
ID28;LU;2014;Int_pasture;Int_grassland;NA;470;1.38;NA;NA;Admin
ID28;LU;2014;Triticale;Cereals;NA;470;0.78;NA;NA;Admin
ID28;LU;2014;Barley;Cereals;NA;470;0.7;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;2.85;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;2;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.53;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.67;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.22;NA;NA;Admin
ID28;LU;2014;Wheat;Cereals;NA;470;2.4;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.74;NA;NA;Admin
ID28;LU;2014;Arable_undef;Cereals;NA;470;1.06;NA;NA;Admin
ID28;LU;2014;Wheat;Cereals;NA;470;0.38;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.07;NA;NA;Admin
ID28;LU;2014;Int_meadow;Int_grassland;NA;470;0.22;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;1.5;NA;NA;Admin
ID28;LU;2014;Int_pasture;Int_grassland;NA;470;0.36;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;1.09;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;1.1;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.33;NA;NA;Admin
ID28;LU;2014;Rye;Cereals;NA;470;0.36;NA;NA;Admin
ID28;LU;2014;Ext_meadow;Ext_grassland;NA;470;0.14;NA;NA;Admin
ID28;LU;2014;Temp_meadow;Int_grassland;NA;470;7.56;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;1.58;NA;NA;Admin
ID28;LU;2014;Barley;Cereals;NA;470;1.26;NA;NA;Admin
ID28;LU;2014;Grain_maize;Grain_maize;NA;470;2.41;NA;NA;Admin
ID28;LU;2014;Silage_maize;Silage_maize;NA;470;0.53;NA;NA;Admin
ID29;LU;2014;Wheat;Cereals;NA;730;1.1;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.12;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.07;NA;NA;Admin
ID29;LU;2014;Rapeseed;Oilseed_crops;NA;730;0.85;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.8;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.54;NA;NA;Admin
ID29;LU;2014;Silage_maize;Silage_maize;NA;730;1.1;NA;NA;Admin
ID29;LU;2014;Non_prod_BPA;Non_edible;NA;730;0.1;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;2.23;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;2.2;NA;NA;Admin
ID29;LU;2014;Rapeseed;Oilseed_crops;NA;730;1.2;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;1.3;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.17;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;1.08;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.78;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.7;NA;NA;Admin
ID29;LU;2014;Spelt;Cereals;NA;730;1;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;1.2;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.2;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.12;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.54;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.05;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.23;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.8;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.8;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.58;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.09;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.32;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.1;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.8;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.3;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.3;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.7;NA;NA;Admin
ID29;LU;2014;Spelt;Cereals;NA;730;1.5;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.96;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.87;NA;NA;Admin
ID29;LU;2014;Spelt;Cereals;NA;730;1.2;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.3;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.22;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.07;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.3;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;1.95;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.99;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.31;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.46;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.32;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.36;NA;NA;Admin
ID29;LU;2014;Silage_maize;Silage_maize;NA;730;0.65;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.54;NA;NA;Admin
ID29;LU;2014;Barley;Cereals;NA;730;0.94;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;1.78;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.37;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;2.4;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;1.38;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.02;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;4.6;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.02;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.3;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.9;NA;NA;Admin
ID29;LU;2014;Wheat;Cereals;NA;730;1.4;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.26;NA;NA;Admin
ID29;LU;2014;Int_pasture;Int_grassland;NA;730;0.39;NA;NA;Admin
ID29;LU;2014;Ext_meadow;Ext_grassland;NA;730;0.61;NA;NA;Admin
ID29;LU;2014;Temp_meadow;Int_grassland;NA;730;0.9;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.11;NA;NA;Admin
ID29;LU;2014;Int_meadow;Int_grassland;NA;730;0.55;NA;NA;Admin
ID30;AG;2016;Vegetables;Vegetables;NA;430;0.588673393;NA;NA;Admin
ID30;AG;2016;Sugar_beet;Sugar_beet;NA;430;1.482195498;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;2.253568574;NA;NA;Admin
ID30;AG;2016;Int_pasture;Int_grassland;NA;430;0.209527462;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;0.987770577;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.314961061;NA;NA;Admin
ID30;AG;2016;Orn_plants;Non_edible;NA;430;2.203186681;NA;NA;Admin
ID30;AG;2016;Wheat;Cereals;NA;430;2.582573204;NA;NA;Admin
ID30;AG;2016;Int_pasture;Int_grassland;NA;430;0.078456583;NA;NA;Admin
ID30;AG;2016;Wheat;Cereals;NA;430;1.402930324;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.266143805;NA;NA;Admin
ID30;AG;2016;Vegetables;Vegetables;NA;430;0.154525231;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.01054403;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.263468795;NA;NA;Admin
ID30;AG;2016;Int_pasture;Int_grassland;NA;430;0.062172707;NA;NA;Admin
ID30;AG;2016;Barley;Cereals;NA;430;1.009068923;NA;NA;Admin
ID30;AG;2016;Berry;Fruits_Berries;NA;430;0.416204584;NA;NA;Admin
ID30;AG;2016;Barley;Cereals;NA;430;1.712539314;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.556881112;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;1.118473637;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.378031995;NA;NA;Admin
ID30;AG;2016;Ext_pasture;Ext_grassland;NA;430;0.28156973;NA;NA;Admin
ID30;AG;2016;Sugar_beet;Sugar_beet;NA;430;1.142494607;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;1.107794853;NA;NA;Admin
ID30;AG;2016;Arable_undef;Cereals;NA;430;0.248492476;NA;NA;Admin
ID30;AG;2016;Temp_meadow;Int_grassland;NA;430;1.051328207;NA;NA;Admin
ID30;AG;2016;Orn_plants;Non_edible;NA;430;3.063706912;NA;NA;Admin
ID30;AG;2016;Vegetables;Vegetables;NA;430;3.986894969;NA;NA;Admin
ID30;AG;2016;Potato;Potato;NA;430;1.000820361;NA;NA;Admin
ID30;AG;2016;Sugar_beet;Sugar_beet;NA;430;1.091101851;NA;NA;Admin
ID30;AG;2016;Barley;Cereals;NA;430;0.934266503;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.393486092;NA;NA;Admin
ID30;AG;2016;Int_pasture;Int_grassland;NA;430;0.073562476;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.127610124;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;0.628432098;NA;NA;Admin
ID30;AG;2016;Potato;Potato;NA;430;0.80772484;NA;NA;Admin
ID30;AG;2016;Int_pasture;Int_grassland;NA;430;0.18445056;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.784511668;NA;NA;Admin
ID30;AG;2016;Barley;Cereals;NA;430;1.0703012;NA;NA;Admin
ID30;AG;2016;Ext_meadow;Ext_grassland;NA;430;0.411112514;NA;NA;Admin
ID30;AG;2016;Barley;Cereals;NA;430;0.681649275;NA;NA;Admin
ID30;AG;2016;Arable_wildflower_BPA;Non_edible;NA;430;0.145733759;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;0.351226743;NA;NA;Admin
ID30;AG;2016;Silage_maize;Silage_maize;NA;430;1.111772208;NA;NA;Admin
ID30;AG;2016;Sugar_beet;Sugar_beet;NA;430;3.226029929;NA;NA;Admin
